Product_Row_ID,Customer_Row_ID,Date,Category,Sales,City,State,Customer_Name,Product_ID,Sub_Category,Order_ID
472,472,09-11-2015,Office Supplies,340.92,San Francisco,California,Jeremy Pistek,OFF-ST-10002743,Storage,CA-2015-144666
478,478,12-07-2017,Technology,95.76,Los Angeles,California,Kristen Hastings,TEC-PH-10000149,Phones,CA-2017-103891
479,479,27-10-2017,Furniture,40.2,Troy,New York,Jeremy Ellison,FUR-FU-10002671,Furnishings,CA-2017-152632
480,480,26-06-2017,Office Supplies,14.7,New York City,New York,John Grady,OFF-AR-10003045,Art,CA-2017-100790
482,482,06-10-2015,Technology,9.09,San Diego,California,Xylona Preis,TEC-AC-10001445,Accessories,CA-2015-134677
483,483,22-07-2015,Office Supplies,5.96,New York City,New York,Erin Mull,OFF-AR-10002053,Art,CA-2015-127691
485,485,10-06-2018,Office Supplies,29.6,Los Angeles,California,Michelle Tran,OFF-LA-10003923,Labels,CA-2018-140963
488,488,29-10-2015,Technology,2735.952,Chicago,Illinois,Sue Ann Reed,TEC-PH-10001363,Phones,CA-2015-154627
489,489,09-06-2015,Technology,7.992,Huntsville,Texas,Carl Weiss,TEC-PH-10000376,Phones,CA-2015-133753
492,492,14-09-2015,Office Supplies,449.15,Rochester,New York,Astrea Jones,OFF-ST-10001809,Storage,CA-2015-113362
494,494,09-05-2017,Technology,93.98,Seattle,Washington,Sonia Sunley,TEC-AC-10000991,Accessories,CA-2017-169166
495,495,18-03-2017,Furniture,189.882,Memphis,Tennessee,Rose O'Brian,FUR-TA-10001857,Tables,US-2017-120929
496,496,27-12-2016,Office Supplies,105.42,Fayetteville,Arkansas,Maribeth Dona,OFF-EN-10001434,Envelopes,CA-2016-134782
497,497,25-07-2017,Office Supplies,119.616,Costa Mesa,California,Sanjit Chand,OFF-BI-10002498,Binders,CA-2017-126158
501,501,30-05-2017,Office Supplies,22.62,Parker,Colorado,Maribeth Yedwab,OFF-BI-10001670,Binders,US-2017-105578
506,506,12-11-2018,Office Supplies,15.92,New York City,New York,Ed Braxton,OFF-BI-10003274,Binders,CA-2018-134978
507,507,16-03-2016,Office Supplies,2.74,Atlanta,Georgia,Christopher Martinez,OFF-AR-10001662,Art,CA-2016-145352
511,511,26-11-2018,Furniture,126.3,Gladstone,Missouri,Lynn Smith,FUR-FU-10001290,Furnishings,CA-2018-135307
513,513,20-10-2017,Office Supplies,7.152,Newark,Ohio,Luke Foster,OFF-AR-10002053,Art,CA-2017-106341
514,514,21-12-2018,Office Supplies,6.63,Los Angeles,California,Bradley Nguyen,OFF-AR-10003811,Art,CA-2018-163405
516,516,22-01-2018,Technology,2999.95,Great Falls,Montana,Alan Dominguez,TEC-CO-10003236,Copiers,CA-2018-127432
520,520,22-03-2016,Technology,18.392,Houston,Texas,Dean Braden,TEC-AC-10000171,Accessories,CA-2016-157812
523,523,23-01-2018,Furniture,210.98,Detroit,Michigan,Matt Connell,FUR-TA-10001857,Tables,CA-2018-145142
524,524,21-05-2017,Technology,55.176,Los Angeles,California,Logan Haushalter,TEC-PH-10003555,Phones,US-2017-139486
526,526,26-12-2016,Office Supplies,22.2,Lawrence,Massachusetts,Brian Dahlen,OFF-FA-10002815,Fasteners,CA-2016-158792
527,527,21-10-2018,Furniture,683.952,Lakeland,Florida,Patricia Hirasaki,FUR-CH-10003379,Chairs,CA-2018-113558
529,529,03-09-2016,Office Supplies,36.336,Philadelphia,Pennsylvania,Mike Gockenbach,OFF-ST-10004963,Storage,US-2016-138303
532,532,07-11-2016,Furniture,190.72,Los Angeles,California,Karen Bern,FUR-CH-10000595,Chairs,CA-2016-102848
533,533,07-09-2018,Furniture,47.94,Los Angeles,California,Jasper Cacioppo,FUR-FU-10000448,Furnishings,US-2018-129441
534,534,29-05-2017,Technology,979.95,Montgomery,Alabama,Rob Lucas,TEC-PH-10000984,Phones,CA-2017-168753
536,536,10-07-2017,Office Supplies,16.768,Mesa,Arizona,Allen Armold,OFF-ST-10001325,Storage,CA-2017-126613
537,537,03-09-2018,Office Supplies,42.616,Chicago,Illinois,Emily Phan,OFF-BI-10002429,Binders,US-2018-122637
538,538,03-12-2016,Office Supplies,10.752,New York City,New York,Mark Packer,OFF-BI-10004528,Binders,CA-2016-147851
539,539,07-12-2016,Office Supplies,152.94,Henderson,Kentucky,Darren Koutras,OFF-AP-10001271,Appliances,CA-2016-134894
541,541,01-02-2015,Technology,468.9,Green Bay,Wisconsin,Bradley Drucker,TEC-AC-10001432,Accessories,CA-2015-140795
542,542,14-07-2017,Technology,380.864,Tucson,Arizona,Erin Smith,TEC-PH-10002262,Phones,CA-2017-136924
543,543,18-12-2016,Office Supplies,646.776,Springfield,Ohio,Liz MacKendrick,OFF-ST-10001809,Storage,US-2016-120161
544,544,11-05-2015,Technology,58.112,Fort Worth,Texas,Paul Gonzalez,TEC-AC-10001465,Accessories,CA-2015-103849
547,547,19-11-2018,Office Supplies,41.28,New York City,New York,Adrian Shami,OFF-BI-10000404,Binders,CA-2018-162929
549,549,15-11-2016,Office Supplies,250.272,Chicago,Illinois,Dean Katz,OFF-ST-10000604,Storage,CA-2016-113173
552,552,15-04-2017,Furniture,1121.568,San Francisco,California,Bill Donatelli,FUR-CH-10002024,Chairs,CA-2017-136406
553,553,11-09-2018,Furniture,34.504,Jacksonville,Florida,Ryan Crowe,FUR-FU-10003039,Furnishings,CA-2018-112774
554,554,24-11-2018,Office Supplies,10.824,Houston,Texas,Greg Tran,OFF-FA-10004248,Fasteners,CA-2018-101945
555,555,29-06-2018,Office Supplies,1295.78,Anaheim,California,Dean Katz,OFF-ST-10001780,Storage,CA-2018-100650
556,556,03-03-2015,Office Supplies,19.456,Wilmington,North Carolina,Ashley Jarboe,OFF-AR-10003560,Art,CA-2015-155852
557,557,10-06-2017,Office Supplies,20.7,Los Angeles,California,Olvera Toch,OFF-LA-10001297,Labels,CA-2017-113243
560,560,20-11-2018,Furniture,42.6,San Francisco,California,Liz Pelletier,FUR-FU-10003347,Furnishings,CA-2018-118731
562,562,14-09-2015,Office Supplies,13,Tampa,Florida,Cynthia Arntzen,OFF-AP-10003914,Appliances,CA-2015-145576
564,564,07-12-2016,Office Supplies,3.96,Seattle,Washington,Jeremy Farry,OFF-FA-10003467,Fasteners,CA-2016-130736
566,566,07-12-2018,Technology,374.376,Los Angeles,California,Frank Preis,TEC-PH-10002496,Phones,CA-2018-137099
567,567,01-10-2018,Office Supplies,91.84,Seattle,Washington,Ellis Ballard,OFF-PA-10004530,Paper,CA-2018-156951
571,571,28-12-2018,Office Supplies,72.45,New York City,New York,Jennifer Ferguson,OFF-LA-10001297,Labels,CA-2018-164826
575,575,03-11-2017,Office Supplies,8.82,Marysville,Washington,Sarah Foster,OFF-AR-10003394,Art,CA-2017-127250
576,576,18-09-2016,Office Supplies,160.72,Long Beach,California,Trudy Glocke,OFF-PA-10004530,Paper,CA-2016-149713
579,579,20-07-2018,Office Supplies,69.712,Chicago,Illinois,Carlos Soltero,OFF-ST-10002974,Storage,CA-2018-118640
581,581,10-09-2016,Office Supplies,51.52,Los Angeles,California,Charles Crestani,OFF-SU-10004498,Supplies,CA-2016-132906
582,582,01-12-2018,Technology,470.376,Denver,Colorado,Dianna Vittorini,TEC-PH-10004977,Phones,CA-2018-145233
587,587,03-07-2016,Furniture,70.98,Richmond,Kentucky,Bruce Degenhardt,FUR-CH-10003956,Chairs,CA-2016-128139
589,589,20-03-2017,Technology,84.784,Salem,Oregon,Zuschuss Carroll,TEC-PH-10003800,Phones,US-2017-156986
593,593,09-01-2015,Office Supplies,9.344,Laredo,Texas,Melanie Seite,OFF-AR-10004078,Art,CA-2015-135405
595,595,08-08-2015,Office Supplies,76.12,San Diego,California,Lena Radford,OFF-AP-10004708,Appliances,CA-2015-131450
599,599,14-07-2017,Office Supplies,11.632,Philadelphia,Pennsylvania,Theone Pippenger,OFF-SU-10004115,Supplies,CA-2017-120180
600,600,16-07-2017,Technology,143.982,Philadelphia,Pennsylvania,Chloris Kastensmidt,TEC-PH-10001425,Phones,US-2017-100720
603,603,15-03-2015,Office Supplies,142.776,Tampa,Florida,Alan Shonely,OFF-ST-10001490,Storage,CA-2015-149958
608,608,23-05-2015,Office Supplies,3.282,Philadelphia,Pennsylvania,Andrew Roberts,OFF-BI-10000848,Binders,US-2015-105767
611,611,28-04-2017,Technology,369.576,Dallas,Texas,Nona Balk,TEC-PH-10003012,Phones,CA-2017-161816
613,613,11-09-2017,Office Supplies,8.448,Philadelphia,Pennsylvania,Giulietta Dortch,OFF-PA-10001204,Paper,CA-2017-121223
615,615,14-11-2018,Technology,119.94,Grove City,Ohio,Clytie Kelty,TEC-PH-10000011,Phones,CA-2018-138611
617,617,18-08-2018,Furniture,40.48,New York City,New York,Nat Gilpin,FUR-FU-10003849,Furnishings,CA-2018-117947
622,622,26-12-2015,Office Supplies,8.69,Chicago,Illinois,Christina Anderson,OFF-BI-10002103,Binders,US-2015-111171
623,623,29-11-2016,Furniture,301.96,Dearborn,Michigan,Sylvia Foulston,FUR-CH-10004853,Chairs,CA-2016-138009
627,627,15-09-2018,Furniture,35.56,New York City,New York,Meg O'Connel,FUR-FU-10000221,Furnishings,CA-2018-163020
628,628,19-05-2018,Office Supplies,97.16,Seattle,Washington,Annie Thurman,OFF-AP-10001563,Appliances,CA-2018-153787
629,629,17-12-2018,Office Supplies,15.24,San Francisco,California,Logan Currie,OFF-BI-10000605,Binders,CA-2018-133431
631,631,11-12-2017,Office Supplies,243.384,Aurora,Colorado,Fred McMath,OFF-ST-10001963,Storage,US-2017-135720
634,634,24-09-2018,Technology,17.88,Miami,Florida,Brian Dahlen,TEC-AC-10002857,Accessories,CA-2018-144694
636,636,04-10-2016,Furniture,392.94,Warner Robins,Georgia,Denny Joy,FUR-CH-10001482,Chairs,CA-2016-168004
637,637,15-08-2017,Office Supplies,18.882,Aurora,Colorado,Max Engle,OFF-BI-10001989,Binders,US-2017-123470
639,639,20-05-2017,Furniture,1049.2,Vallejo,California,Rick Bensley,FUR-FU-10000576,Furnishings,CA-2017-115917
641,641,18-12-2017,Furniture,18.84,Minneapolis,Minnesota,Justin Deggeller,FUR-FU-10000732,Furnishings,CA-2017-147067
642,642,30-07-2018,Office Supplies,330.4,Mission Viejo,California,John Lee,OFF-ST-10000585,Storage,CA-2018-167913
644,644,10-06-2018,Technology,132.52,Rochester Hills,Michigan,Sean Christensen,TEC-AC-10003832,Accessories,CA-2018-106103
645,645,21-07-2018,Office Supplies,6.48,Plainfield,New Jersey,Tamara Willingham,OFF-PA-10001934,Paper,US-2018-127719
646,646,30-12-2018,Office Supplies,209.3,Columbus,Indiana,Chuck Clark,OFF-AP-10002457,Appliances,CA-2018-126221
647,647,01-04-2017,Office Supplies,31.56,Sierra Vista,Arizona,Barry Blumstein,OFF-FA-10003112,Fasteners,CA-2017-103947
649,649,11-12-2017,Furniture,14.8,Vancouver,Washington,Anthony Rawles,FUR-FU-10001935,Furnishings,CA-2017-160745
652,652,23-10-2017,Office Supplies,379.4,New York City,New York,Steven Roelle,OFF-PA-10000482,Paper,CA-2017-132661
653,653,19-06-2018,Office Supplies,97.82,New York City,New York,Allen Rosenblatt,OFF-PA-10003892,Paper,CA-2018-140844
655,655,22-08-2017,Office Supplies,113.552,Columbus,Ohio,Craig Reiter,OFF-AP-10002439,Appliances,CA-2017-137239
658,658,19-09-2017,Furniture,701.372,Aurora,Illinois,Eugene Hildebrand,FUR-CH-10001215,Chairs,US-2017-156097
660,660,24-08-2016,Office Supplies,999.432,Arlington,Texas,Cassandra Brandow,OFF-ST-10001490,Storage,CA-2016-146563
664,664,26-03-2017,Office Supplies,459.95,New York City,New York,Sibella Parks,OFF-ST-10001522,Storage,CA-2017-123666
665,665,04-11-2017,Office Supplies,10.74,Louisville,Kentucky,Roy Collins,OFF-FA-10000621,Fasteners,CA-2017-143308
666,666,08-06-2018,Office Supplies,23.76,Dallas,Texas,Tiffany House,OFF-SU-10004231,Supplies,CA-2018-132682
669,669,24-12-2015,Furniture,30.36,Cleveland,Ohio,Resi Pölking,FUR-FU-10003096,Furnishings,CA-2015-156314
670,670,09-06-2018,Furniture,23.976,Chicago,Illinois,Meg O'Connel,FUR-FU-10002759,Furnishings,US-2018-106663
673,673,15-06-2018,Office Supplies,19.56,Quincy,Illinois,Tamara Dahlen,OFF-AR-10001954,Art,CA-2018-111178
674,674,05-12-2018,Office Supplies,61.44,Columbus,Indiana,Rob Beeghly,OFF-AP-10004532,Appliances,CA-2018-130351
677,677,18-03-2018,Office Supplies,2.688,Tyler,Texas,Carol Darley,OFF-AP-10000804,Appliances,US-2018-119438
681,681,19-11-2017,Office Supplies,14.352,New York City,New York,Doug Jacobs,OFF-BI-10003305,Binders,CA-2017-164511
684,684,04-11-2018,Technology,7999.98,Burlington,North Carolina,Grant Thornton,TEC-MA-10004125,Machines,US-2018-168116
686,686,05-07-2015,Technology,479.97,Jackson,Mississippi,Michael Chen,TEC-AC-10003911,Accessories,CA-2015-157784
689,689,25-12-2018,Furniture,191.984,New York City,New York,Ralph Arnett,FUR-BO-10004015,Bookcases,CA-2018-161480
690,690,21-06-2015,Furniture,104.01,Waynesboro,Virginia,Naresj Patel,FUR-FU-10004071,Furnishings,US-2015-117135
693,693,28-03-2016,Technology,166.24,Los Angeles,California,Alan Barnes,TEC-AC-10002253,Accessories,CA-2016-131534
695,695,14-05-2016,Office Supplies,198.272,Chester,Pennsylvania,Jesus Ocampo,OFF-AR-10003373,Art,CA-2016-119291
702,702,02-09-2018,Furniture,15.072,Cleveland,Ohio,Dorris liebe,FUR-FU-10002960,Furnishings,CA-2018-114552
703,703,04-11-2017,Furniture,209.88,Seattle,Washington,Alejandro Savely,FUR-FU-10003394,Furnishings,CA-2017-163755
704,704,09-04-2016,Furniture,369.912,Long Beach,California,Jay Kimmel,FUR-TA-10002774,Tables,CA-2016-142027
705,705,12-09-2015,Office Supplies,10.368,Cary,North Carolina,Brad Norvell,OFF-PA-10001800,Paper,CA-2015-138527
708,708,02-12-2015,Technology,119.96,New York City,New York,David Philippe,TEC-AC-10003628,Accessories,CA-2015-112158
711,711,05-04-2015,Office Supplies,55.48,New York City,New York,Tracy Hopkins,OFF-PA-10004071,Paper,CA-2015-113887
712,712,03-09-2018,Office Supplies,24.448,Palm Coast,Florida,Arthur Prichep,OFF-EN-10001219,Envelopes,CA-2018-146136
713,713,19-05-2018,Office Supplies,281.34,Mount Vernon,New York,Roland Schwarz,OFF-AP-10001154,Appliances,US-2018-100048
716,716,01-07-2015,Office Supplies,19.92,Seattle,Washington,Dorris liebe,OFF-BI-10003355,Binders,CA-2015-153150
717,717,11-01-2015,Furniture,9.94,Dover,Delaware,Seth Vernon,FUR-FU-10000010,Furnishings,CA-2015-130092
718,718,24-09-2018,Furniture,103.056,Newark,Ohio,Kelly Collister,FUR-FU-10002253,Furnishings,CA-2018-108910
719,719,02-06-2015,Office Supplies,59.808,Orem,Utah,Christine Kargatis,OFF-BI-10001658,Binders,CA-2015-104472
721,721,13-02-2017,Office Supplies,146.82,Los Angeles,California,Ross DeVincentis,OFF-PA-10004092,Paper,CA-2017-112942
722,722,15-12-2017,Furniture,1652.94,Detroit,Michigan,Michael Paige,FUR-TA-10000198,Tables,CA-2017-142335
724,724,07-10-2015,Furniture,129.92,Philadelphia,Pennsylvania,Mathew Reese,FUR-FU-10000222,Furnishings,CA-2015-117429
725,725,07-07-2017,Office Supplies,45.584,Hialeah,Florida,Steve Chapman,OFF-SU-10004664,Supplies,CA-2017-114713
726,726,16-09-2018,Office Supplies,17.568,Austin,Texas,Jay Fein,OFF-EN-10001141,Envelopes,CA-2018-144113
728,728,03-12-2017,Office Supplies,182.72,Oceanside,New York,Emily Grady,OFF-PA-10001954,Paper,US-2017-150861
733,733,21-01-2018,Office Supplies,242.94,Seattle,Washington,Darrin Sayre,OFF-ST-10000736,Storage,CA-2018-131954
739,739,08-09-2015,Technology,49.98,San Francisco,California,Gary Zandusky,TEC-AC-10001383,Accessories,CA-2015-132500
740,740,04-01-2015,Office Supplies,11.784,Naperville,Illinois,Phillina Ober,OFF-LA-10003223,Labels,CA-2015-112326
743,743,27-08-2017,Office Supplies,51.52,Dallas,Texas,Sung Shariari,OFF-SU-10004498,Supplies,US-2017-146710
747,747,27-05-2015,Furniture,567.12,San Diego,California,Maya Herman,FUR-TA-10002607,Tables,CA-2015-124429
749,749,20-03-2017,Technology,11.992,Evanston,Illinois,Peter Bühler,TEC-PH-10000004,Phones,CA-2017-150889
750,750,02-10-2018,Office Supplies,58.05,Trenton,Michigan,Roland Fjeld,OFF-BI-10003638,Binders,CA-2018-126074
754,754,07-04-2017,Technology,1199.976,San Francisco,California,Yoseph Carroll,TEC-CO-10002095,Copiers,CA-2017-110499
755,755,07-12-2016,Furniture,79.92,Los Angeles,California,Melanie Seite,FUR-FU-10002759,Furnishings,CA-2016-135272
756,756,18-09-2017,Furniture,383.438,Jacksonville,Florida,Nona Balk,FUR-TA-10001095,Tables,CA-2017-140928
757,757,29-12-2015,Office Supplies,24.56,Cottage Grove,Minnesota,Debra Catini,OFF-ST-10002444,Storage,CA-2015-106803
759,759,23-07-2018,Office Supplies,13.128,New York City,New York,Christine Phan,OFF-BI-10000848,Binders,CA-2018-117240
760,760,18-09-2018,Office Supplies,22.72,Green Bay,Wisconsin,Barry Französisch,OFF-PA-10002377,Paper,CA-2018-133333
761,761,31-08-2016,Office Supplies,58.32,Los Angeles,California,Andrew Roberts,OFF-PA-10003441,Paper,CA-2016-112319
762,762,03-11-2018,Office Supplies,12.39,Atlanta,Georgia,Julie Creighton,OFF-LA-10004484,Labels,CA-2018-126046
763,763,08-02-2016,Technology,107.982,Columbus,Ohio,Lisa Hazard,TEC-PH-10003931,Phones,CA-2016-114923
764,764,13-01-2015,Office Supplies,11.36,Bossier City,Louisiana,Chris Selesnick,OFF-EN-10001990,Envelopes,CA-2015-162775
769,769,14-05-2015,Furniture,310.88,Saint Petersburg,Florida,Anthony Johnson,FUR-FU-10004306,Furnishings,CA-2015-106810
770,770,19-05-2017,Furniture,641.96,Arlington,Virginia,Laurel Elliston,FUR-CH-10003746,Chairs,CA-2017-157245
771,771,30-01-2018,Office Supplies,18.28,Des Moines,Iowa,Benjamin Venier,OFF-BI-10001036,Binders,CA-2018-104220
777,777,29-06-2015,Office Supplies,32.76,Cincinnati,Ohio,Dan Lawera,OFF-AR-10003405,Art,CA-2015-165974
778,778,21-08-2016,Furniture,544.008,San Francisco,California,Nick Zandusky,FUR-CH-10002335,Chairs,CA-2016-144267
782,782,03-10-2016,Office Supplies,32.07,Columbus,Ohio,Bryan Mills,OFF-BI-10001098,Binders,US-2016-157014
786,786,23-05-2016,Office Supplies,186.69,Columbia,South Carolina,Erin Ashbrook,OFF-EN-10000056,Envelopes,CA-2016-154921
787,787,17-03-2018,Office Supplies,17.456,Lancaster,California,Clay Ludtke,OFF-BI-10000014,Binders,CA-2018-129567
788,788,12-12-2016,Furniture,348.928,Lancaster,California,Liz Thompson,FUR-CH-10004675,Chairs,CA-2016-154620
789,789,26-06-2016,Office Supplies,143.96,Richmond,Virginia,Sue Ann Reed,OFF-BI-10001543,Binders,CA-2016-115938
793,793,20-05-2017,Technology,1363.96,Asheville,North Carolina,Joe Kamberova,TEC-PH-10001530,Phones,CA-2017-105256
794,794,20-09-2015,Office Supplies,9.96,San Francisco,California,Erica Smith,OFF-LA-10001569,Labels,CA-2015-156433
796,796,21-09-2018,Office Supplies,20.16,Rochester,Minnesota,Rick Hansen,OFF-BI-10000546,Binders,CA-2018-151428
797,797,24-12-2016,Office Supplies,132.79,Rochester,New York,David Bremer,OFF-PA-10000176,Paper,CA-2016-124653
800,800,27-11-2016,Furniture,283.92,Lake Elsinore,California,Carlos Daly,FUR-CH-10002647,Chairs,CA-2016-101910
801,801,20-02-2018,Furniture,22.23,San Diego,California,Helen Wasserman,FUR-FU-10004090,Furnishings,CA-2018-105809
803,803,18-08-2017,Office Supplies,355.32,New York City,New York,Helen Wasserman,OFF-AP-10000576,Appliances,CA-2017-136133
804,804,12-03-2017,Office Supplies,12.96,Monroe,Louisiana,Mike Caudle,OFF-PA-10003953,Paper,CA-2017-115504
805,805,22-04-2018,Furniture,18.28,San Francisco,California,Gary McGarr,FUR-FU-10000794,Furnishings,CA-2018-135783
806,806,01-11-2015,Office Supplies,43.176,Denver,Colorado,Russell Applegate,OFF-AR-10001897,Art,CA-2015-134313
808,808,03-02-2016,Furniture,28.4,Omaha,Nebraska,Allen Armold,FUR-FU-10003347,Furnishings,CA-2016-140921
810,810,13-10-2015,Office Supplies,11.52,Edmonds,Washington,Zuschuss Carroll,OFF-AR-10003190,Art,CA-2015-151995
814,814,14-05-2018,Furniture,18.28,Santa Ana,California,Pauline Johnson,FUR-FU-10000794,Furnishings,CA-2018-143686
816,816,20-03-2016,Office Supplies,51.84,Milwaukee,Wisconsin,Bart Watters,OFF-PA-10000061,Paper,CA-2016-106565
817,817,15-09-2017,Office Supplies,5.344,Philadelphia,Pennsylvania,Dean Braden,OFF-PA-10003651,Paper,CA-2017-149370
818,818,28-06-2015,Office Supplies,41.472,Philadelphia,Pennsylvania,Cynthia Arntzen,OFF-PA-10000304,Paper,CA-2015-140858
823,823,20-06-2018,Technology,239.97,Belleville,New Jersey,Toby Ritter,TEC-AC-10002402,Accessories,CA-2018-101434
825,825,09-05-2015,Technology,67.8,San Francisco,California,Patrick Gardner,TEC-AC-10003441,Accessories,US-2015-102071
827,827,21-08-2018,Office Supplies,35,Lakeville,Minnesota,Greg Tran,OFF-FA-10002280,Fasteners,CA-2018-126956
830,830,16-06-2018,Furniture,301.96,Florence,Kentucky,Joel Eaton,FUR-CH-10000665,Chairs,CA-2018-129462
834,834,23-07-2017,Office Supplies,35.216,Tampa,Florida,Jennifer Braxton,OFF-AR-10002956,Art,CA-2017-165316
837,837,08-09-2015,Office Supplies,51.184,Tyler,Texas,Lisa Hazard,OFF-BI-10001071,Binders,US-2015-115987
838,838,04-11-2018,Office Supplies,9.664,Columbia,Tennessee,James Lanier,OFF-PA-10001560,Paper,US-2018-156083
839,839,07-03-2017,Technology,21.072,Fort Worth,Texas,Ed Braxton,TEC-PH-10002365,Phones,US-2017-137547
840,840,20-11-2016,Office Supplies,60.45,New York City,New York,Brian Moss,OFF-AR-10004648,Art,CA-2016-100454
843,843,07-11-2017,Office Supplies,37.44,Los Angeles,California,Eudokia Martin,OFF-BI-10001294,Binders,CA-2017-161669
847,847,13-10-2016,Technology,83.72,Louisville,Kentucky,Art Foster,TEC-PH-10001552,Phones,CA-2016-114300
849,849,01-01-2018,Furniture,48.896,Lorain,Ohio,Guy Armstrong,FUR-FU-10003878,Furnishings,CA-2018-107503
850,850,07-02-2015,Technology,115.36,Linden,New Jersey,Cyma Kinney,TEC-AC-10000710,Accessories,CA-2015-107755
851,851,20-06-2017,Office Supplies,5.16,Salinas,California,Dave Poirier,OFF-AR-10002335,Art,CA-2017-152534
